stock_code,stockId,name,market
08290,131914,AHSAY BACKUP,SEHK
08350,171858,WELL LINK SEC,SEHK
08360,142464,BASIC H NEWLIFE,SEHK
08370,149769,ZHI SHENG GP,SEHK
08310,92801,YANCHENG PORT,SEHK
83108,1000083324,HGI ESGLEADER-R,SEHK
08320,146559,AEC GROUP,SEHK
08340,23571,ZIJING INTL FIN,SEHK
83403,1000170374,CAM HSI ESG-R,SEHK
83404,1000233157,CAM MSCIINDIA-R,SEHK
08420,156854,NEXION TECH,SEHK
08460,157304,BASETROPHY GP,SEHK
08430,164326,C&N HOLDINGS,SEHK
84404,1000160626,CDB N2707-R,SEHK
08450,174579,EDICO HOLDINGS,SEHK
84500,1000218902,MM PORT B2703-R,SEHK
84502,1000219088,YIDU SO B2603-R,SEHK
84503,1000219420,HB INV B2702-R,SEHK
84504,1000219516,MY SCI B2703-R,SEHK
84505,1000219517,CHIBI B2703-R,SEHK
84506,1000219626,NEWHOPE B2704-R,SEHK
84507,1000219982,ZIBO CT B2704-R,SEHK
84508,1000221105,CDB N2704-R,SEHK
84509,1000221106,CDB N2904-R,SEHK
08480,164265,FURNIWEB,SEHK
08490,186202,NICHE-TECH SEMI,SEHK
85005,1000246053,JMHT B2801-R,SEHK
85006,1000246153,SANSHUI B2801-R,SEHK
85007,1000251006,HKGB2.12 2603-R,SEHK
85008,1000247721,FE HORI N2802-R,SEHK
08510,176188,TOPSTANDARDCORP,SEHK
08540,190368,VICTORY SEC,SEHK
08620,1000034168,AE LOGISTICS,SEHK
85904,77534,CDB B2701-R,SEHK
85905,77535,CDB B3208-R,SEHK
86605,76417,PRC B2706-R,SEHK
09040,1000190425,GX MSCI CHINA-U,SEHK
09070,1000231575,PING AN HKDIV-U,SEHK
09430,1000266364,MBC BTC-U,SEHK
09480,1000275602,A VP USD MM-U,SEHK
09460,1000278516,CAM SOL-U,SEHK
09440,1000241859,GX 0-3M UST-U,SEHK
09450,1000236314,GX 3-5Y UST-U,SEHK
09660,1000238030,HORIZONROBOT-W,SEHK
09680,1000227113,CHENQI TECH,SEHK
09690,1000203179,TUHU-W,SEHK
09820,1000003955,GX CN BIOTECH-U,SEHK
09810,193458,PREMIAEMASEAN-U,SEHK
09880,1000208870,UBTECH ROBOTICS,SEHK
09840,1000233880,SPDR GOLD TRT-U,SEHK
09860,1000132836,ADICON HOLDINGS,SEHK
09890,1000192437,TANWAN,SEHK
09930,1000193085,HORIZON CD,SEHK
09960,1000101870,KINDSTAR GLOBAL,SEHK
09990,1000045904,ARCHOSAUR GAMES,SEHK
08013,152662,ECI TECH,GEM
08017,199543,TRADEGO,GEM
08018,94230,FINSOFT FIN,GEM
08019,5223,HAO WEN HLDGS,GEM
08021,5225,WLS HOLDINGS,GEM
08495,168189,1957 & CO.,GEM
